match_id,date,league,season,home,away,minute,score_home,score_away,current_total_goals,GOAL_FT,p,target,success,GOALS_REMAINING_2PLUS,HOME_GOAL_FT,AWAY_GOAL_FT
16848,2021-10-27 16:30:00,Serie_A,2021/22,Juventus,Sassuolo,43,0,1,1,1.0,0.8053713235178611,GOAL_FT,1,,,
16850,2021-10-26 18:45:00,Serie_A,2021/22,AC Milan,Torino,40,1,0,1,0.0,0.8100918101739005,GOAL_FT,0,,,
16851,2021-10-28 18:45:00,Serie_A,2021/22,Napoli,Bologna,40,2,0,2,1.0,0.8539205969440938,GOAL_FT,1,,,
16852,2021-10-27 16:30:00,Serie_A,2021/22,Sampdoria,Atalanta,40,1,1,2,1.0,0.825956646971048,GOAL_FT,1,,,
16854,2021-10-27 16:30:00,Serie_A,2021/22,Udinese,Verona,40,1,0,1,1.0,0.8002068285691257,GOAL_FT,1,,,
16855,2021-10-26 16:30:00,Serie_A,2021/22,Venezia,Salernitana,40,1,0,1,1.0,0.8059387149708721,GOAL_FT,1,,,
16858,2021-10-31 14:00:00,Serie_A,2021/22,Fiorentina,Spezia,40,0,0,0,1.0,0.8391999505712541,GOAL_FT,1,,,
16860,2021-10-30 16:00:00,Serie_A,2021/22,Verona,Juventus,40,2,0,2,1.0,0.8330201435712987,GOAL_FT,1,,,
16862,2021-10-31 19:45:00,Serie_A,2021/22,Roma,AC Milan,40,0,1,1,1.0,0.8059624620370843,GOAL_FT,1,,,
16863,2021-10-31 17:00:00,Serie_A,2021/22,Salernitana,Napoli,40,0,0,0,1.0,0.8076660829827158,GOAL_FT,1,,,
16864,2021-10-31 14:00:00,Serie_A,2021/22,Sassuolo,Empoli,40,0,0,0,1.0,0.8005272178917608,GOAL_FT,1,,,
16865,2021-10-30 18:45:00,Serie_A,2021/22,Torino,Sampdoria,40,1,0,1,1.0,0.8031553066906577,GOAL_FT,1,,,
16866,2021-11-06 19:45:00,Serie_A,2021/22,Cagliari,Atalanta,40,1,1,2,1.0,0.8159622849136006,GOAL_FT,1,,,
16867,2021-11-05 19:45:00,Serie_A,2021/22,Empoli,Genoa,40,0,1,1,1.0,0.8054413414236048,GOAL_FT,1,,,
16869,2021-11-07 17:00:00,Serie_A,2021/22,Lazio,Salernitana,40,2,0,2,1.0,0.8159844627873193,GOAL_FT,1,,,
16870,2021-11-07 19:45:00,Serie_A,2021/22,AC Milan,Inter,40,0,1,1,1.0,0.8154353960041127,GOAL_FT,1,,,
16871,2021-11-07 17:00:00,Serie_A,2021/22,Napoli,Verona,40,1,1,2,0.0,0.8340826938762311,GOAL_FT,0,,,
16874,2021-11-07 14:00:00,Serie_A,2021/22,Udinese,Sassuolo,40,1,2,3,1.0,0.8247720440822592,GOAL_FT,1,,,
16875,2021-11-07 11:30:00,Serie_A,2021/22,Venezia,Roma,40,1,0,1,1.0,0.8404254445533602,GOAL_FT,1,,,
16876,2021-11-20 14:00:00,Serie_A,2021/22,Atalanta,Spezia,40,3,1,4,1.0,0.8946092117297778,GOAL_FT,1,,,
16878,2021-11-20 19:45:00,Serie_A,2021/22,Fiorentina,AC Milan,40,1,0,1,1.0,0.8125230819611783,GOAL_FT,1,,,
16881,2021-11-21 17:00:00,Serie_A,2021/22,Inter,Napoli,40,1,1,2,1.0,0.8409573836977058,GOAL_FT,1,,,
16882,2021-11-20 17:00:00,Serie_A,2021/22,Lazio,Juventus,40,0,1,1,1.0,0.8065469107944877,GOAL_FT,1,,,
16883,2021-11-21 14:00:00,Serie_A,2021/22,Salernitana,Sampdoria,40,0,0,0,1.0,0.8261146791535872,GOAL_FT,1,,,
16884,2021-11-21 11:30:00,Serie_A,2021/22,Sassuolo,Cagliari,40,1,1,2,1.0,0.8884600735401575,GOAL_FT,1,,,
16885,2021-11-22 19:45:00,Serie_A,2021/22,Torino,Udinese,47,2,0,2,1.0,0.8504286322084608,GOAL_FT,1,,,
16887,2021-11-27 14:00:00,Serie_A,2021/22,Empoli,Fiorentina,40,0,0,0,1.0,0.8120086055100396,GOAL_FT,1,,,
16888,2021-11-27 17:00:00,Serie_A,2021/22,Juventus,Atalanta,40,0,1,1,0.0,0.8106285503547611,GOAL_FT,0,,,
16889,2021-11-28 14:00:00,Serie_A,2021/22,AC Milan,Sassuolo,40,1,1,2,1.0,0.8221741944518917,GOAL_FT,1,,,
16890,2021-11-28 19:45:00,Serie_A,2021/22,Napoli,Lazio,40,3,0,3,1.0,0.8372240025771506,GOAL_FT,1,,,
16891,2021-11-28 17:00:00,Serie_A,2021/22,Roma,Torino,40,1,0,1,0.0,0.8006865296760648,GOAL_FT,0,,,
16893,2021-11-28 14:00:00,Serie_A,2021/22,Spezia,Bologna,40,0,0,0,1.0,0.8070324730929671,GOAL_FT,1,,,
16896,2021-11-30 17:30:00,Serie_A,2021/22,Atalanta,Venezia,40,2,0,2,1.0,0.8235242239632588,GOAL_FT,1,,,
16898,2021-11-30 17:30:00,Serie_A,2021/22,Fiorentina,Sampdoria,40,2,1,3,1.0,0.8607971874828468,GOAL_FT,1,,,
16899,2021-12-01 19:45:00,Serie_A,2021/22,Genoa,AC Milan,40,0,1,1,1.0,0.8079493423071168,GOAL_FT,1,,,
16900,2021-11-30 19:45:00,Serie_A,2021/22,Verona,Cagliari,40,0,0,0,0.0,0.8084130517346342,GOAL_FT,0,,,
16901,2021-12-01 17:30:00,Serie_A,2021/22,Inter,Spezia,40,1,0,1,0.0,0.8212618745666569,GOAL_FT,0,,,
16902,2021-12-02 19:45:00,Serie_A,2021/22,Lazio,Udinese,40,1,2,3,1.0,0.8704889102515342,GOAL_FT,1,,,
16905,2021-12-02 17:30:00,Serie_A,2021/22,Torino,Empoli,40,2,1,3,1.0,0.8489306165583856,GOAL_FT,1,,,
16906,2021-12-05 11:30:00,Serie_A,2021/22,Bologna,Fiorentina,41,1,1,2,1.0,0.8079372399075012,GOAL_FT,1,,,
16908,2021-12-06 17:30:00,Serie_A,2021/22,Empoli,Udinese,40,0,1,1,1.0,0.8241798385780891,GOAL_FT,1,,,
16909,2021-12-05 19:45:00,Serie_A,2021/22,Juventus,Genoa,40,1,0,1,1.0,0.8691230732999079,GOAL_FT,1,,,
16910,2021-12-04 14:00:00,Serie_A,2021/22,AC Milan,Salernitana,40,2,0,2,0.0,0.8289448383764026,GOAL_FT,0,,,
16911,2021-12-04 19:45:00,Serie_A,2021/22,Napoli,Atalanta,40,1,1,2,1.0,0.8447802529269108,GOAL_FT,1,,,
16912,2021-12-04 17:00:00,Serie_A,2021/22,Roma,Inter,40,0,3,3,0.0,0.8574574656788639,GOAL_FT,0,,,
16913,2021-12-05 17:00:00,Serie_A,2021/22,Sampdoria,Lazio,40,0,3,3,1.0,0.831480702260325,GOAL_FT,1,,,
16914,2021-12-05 14:00:00,Serie_A,2021/22,Spezia,Sassuolo,40,1,0,1,1.0,0.8265109220343133,GOAL_FT,1,,,
16915,2021-12-05 14:00:00,Serie_A,2021/22,Venezia,Verona,40,3,0,3,1.0,0.8283685400250617,GOAL_FT,1,,,
16916,2021-12-11 14:00:00,Serie_A,2021/22,Fiorentina,Salernitana,40,1,0,1,1.0,0.8166409077237825,GOAL_FT,1,,,
16917,2021-12-10 19:45:00,Serie_A,2021/22,Genoa,Sampdoria,48,0,2,2,1.0,0.8241969410163715,GOAL_FT,1,,,
16918,2021-12-12 14:00:00,Serie_A,2021/22,Verona,Atalanta,40,1,1,2,1.0,0.8509606329631832,GOAL_FT,1,,,
16919,2021-12-12 19:45:00,Serie_A,2021/22,Inter,Cagliari,40,1,0,1,1.0,0.8301914898364144,GOAL_FT,1,,,
16922,2021-12-12 17:00:00,Serie_A,2021/22,Sassuolo,Lazio,40,0,1,1,1.0,0.8047573191819481,GOAL_FT,1,,,
16924,2021-12-11 19:45:00,Serie_A,2021/22,Udinese,AC Milan,40,1,0,1,1.0,0.8040484846424389,GOAL_FT,1,,,
16925,2021-12-11 17:00:00,Serie_A,2021/22,Venezia,Juventus,40,0,1,1,1.0,0.8412815599242507,GOAL_FT,1,,,
17136,2021-08-13 19:00:00,La_liga,2021/22,Valencia,Getafe,40,1,0,1,0.0,0.8378880804483677,GOAL_FT,0,,,
17139,2021-08-14 17:30:00,La_liga,2021/22,Cadiz,Levante,40,0,1,1,1.0,0.80115487159833,GOAL_FT,1,,,
17140,2021-08-14 20:00:00,La_liga,2021/22,Alaves,Real Madrid,40,0,0,0,1.0,0.8165561562467519,GOAL_FT,1,,,
17141,2021-08-15 15:30:00,La_liga,2021/22,Celta Vigo,Atletico Madrid,40,0,1,1,1.0,0.8576368951450345,GOAL_FT,1,,,
17142,2021-08-15 18:00:00,La_liga,2021/22,Barcelona,Real Sociedad,40,1,0,1,1.0,0.8070229100429553,GOAL_FT,1,,,
17143,2021-08-15 20:15:00,La_liga,2021/22,Sevilla,Rayo Vallecano,40,1,0,1,1.0,0.8030115613320421,GOAL_FT,1,,,
17145,2021-08-16 20:00:00,La_liga,2021/22,Elche,Athletic Club,40,0,0,0,0.0,0.815534057543861,GOAL_FT,0,,,
17146,2021-08-20 19:00:00,La_liga,2021/22,Real Betis,Cadiz,40,1,1,2,0.0,0.8422169205809106,GOAL_FT,0,,,
17148,2021-08-21 17:30:00,La_liga,2021/22,Granada,Valencia,40,1,0,1,1.0,0.8128594228379185,GOAL_FT,1,,,
17152,2021-08-22 17:30:00,La_liga,2021/22,Atletico Madrid,Elche,40,1,0,1,0.0,0.8186606540458023,GOAL_FT,0,,,
17153,2021-08-22 20:00:00,La_liga,2021/22,Levante,Real Madrid,40,0,1,1,1.0,0.8165593815627886,GOAL_FT,1,,,
17156,2021-08-27 18:00:00,La_liga,2021/22,Mallorca,Espanyol,40,1,0,1,0.0,0.8053937733243026,GOAL_FT,0,,,
17157,2021-08-27 20:15:00,La_liga,2021/22,Valencia,Alaves,40,1,0,1,1.0,0.8217158861642802,GOAL_FT,1,,,
17158,2021-08-28 15:00:00,La_liga,2021/22,Celta Vigo,Athletic Club,40,0,1,1,0.0,0.8208777480629019,GOAL_FT,0,,,
17160,2021-08-28 17:30:00,La_liga,2021/22,Elche,Sevilla,40,1,1,2,0.0,0.8196196748524432,GOAL_FT,0,,,
17164,2021-08-29 17:30:00,La_liga,2021/22,Rayo Vallecano,Granada,40,2,0,2,1.0,0.8183021277249344,GOAL_FT,1,,,
17165,2021-08-29 20:00:00,La_liga,2021/22,Atletico Madrid,Villarreal,40,0,0,0,1.0,0.80514936983239,GOAL_FT,1,,,
17166,2021-09-11 19:00:00,La_liga,2021/22,Athletic Club,Mallorca,40,0,0,0,1.0,0.8035544971398519,GOAL_FT,1,,,
17169,2021-09-13 20:00:00,La_liga,2021/22,Granada,Real Betis,40,0,0,0,1.0,0.835312527517432,GOAL_FT,1,,,
17170,2021-09-12 12:00:00,La_liga,2021/22,Espanyol,Atletico Madrid,40,1,0,1,1.0,0.8030159260609658,GOAL_FT,1,,,
17171,2021-09-11 16:30:00,La_liga,2021/22,Levante,Rayo Vallecano,40,1,0,1,1.0,0.8492139460125804,GOAL_FT,1,,,
17172,2021-09-12 14:15:00,La_liga,2021/22,Osasuna,Valencia,40,1,1,2,1.0,0.811693860455665,GOAL_FT,1,,,
17173,2021-09-12 19:00:00,La_liga,2021/22,Real Madrid,Celta Vigo,40,1,2,3,1.0,0.8443505654653223,GOAL_FT,1,,,
17176,2021-09-18 19:00:00,La_liga,2021/22,Alaves,Osasuna,41,0,2,2,0.0,0.80375130932986,GOAL_FT,0,,,
17179,2021-09-19 16:30:00,La_liga,2021/22,Real Betis,Espanyol,40,1,1,2,1.0,0.8701255414577491,GOAL_FT,1,,,
17180,2021-09-17 19:00:00,La_liga,2021/22,Celta Vigo,Cadiz,42,0,2,2,1.0,0.8492362471382624,GOAL_FT,1,,,
17185,2021-09-18 16:30:00,La_liga,2021/22,Elche,Levante,40,1,0,1,1.0,0.8008362571640202,GOAL_FT,1,,,
17187,2021-09-21 17:30:00,La_liga,2021/22,Getafe,Atletico Madrid,40,0,0,0,1.0,0.807621927395351,GOAL_FT,1,,,
17188,2021-09-22 20:00:00,La_liga,2021/22,Villarreal,Elche,40,2,1,3,1.0,0.8317438071063178,GOAL_FT,1,,,
17189,2021-09-22 17:30:00,La_liga,2021/22,Sevilla,Valencia,40,2,1,3,1.0,0.8085580664559988,GOAL_FT,1,,,
17190,2021-09-22 20:00:00,La_liga,2021/22,Real Madrid,Mallorca,40,3,1,4,1.0,0.848769523711082,GOAL_FT,1,,,
17192,2021-09-23 17:30:00,La_liga,2021/22,Granada,Real Sociedad,40,1,0,1,1.0,0.8010848103328678,GOAL_FT,1,,,
17195,2021-09-23 17:30:00,La_liga,2021/22,Osasuna,Real Betis,40,1,1,2,1.0,0.8506572349534502,GOAL_FT,1,,,
17196,2021-09-26 14:15:00,La_liga,2021/22,Barcelona,Levante,40,2,0,2,1.0,0.8323223077861186,GOAL_FT,1,,,
17198,2021-09-26 16:30:00,La_liga,2021/22,Rayo Vallecano,Cadiz,40,1,1,2,1.0,0.8160677430524625,GOAL_FT,1,,,
17200,2021-09-25 16:30:00,La_liga,2021/22,Sevilla,Espanyol,40,1,0,1,1.0,0.809292542548778,GOAL_FT,1,,,
17203,2021-09-26 12:00:00,La_liga,2021/22,Mallorca,Osasuna,40,1,1,2,1.0,0.8431967060837257,GOAL_FT,1,,,
17209,2021-10-03 16:30:00,La_liga,2021/22,Villarreal,Real Betis,40,0,0,0,1.0,0.8047783692507279,GOAL_FT,1,,,
17211,2021-10-01 19:00:00,La_liga,2021/22,Athletic Club,Alaves,40,0,0,0,1.0,0.820510805739106,GOAL_FT,1,,,
17212,2021-10-02 19:00:00,La_liga,2021/22,Atletico Madrid,Barcelona,43,2,0,2,0.0,0.8119753204819521,GOAL_FT,0,,,
17216,2021-10-18 17:00:00,La_liga,2021/22,Alaves,Real Betis,40,0,0,0,1.0,0.8006246189832885,GOAL_FT,1,,,
17217,2021-10-17 19:00:00,La_liga,2021/22,Barcelona,Valencia,40,2,1,3,1.0,0.8477534616787394,GOAL_FT,1,,,
17220,2021-10-18 19:00:00,La_liga,2021/22,Espanyol,Cadiz,40,0,0,0,1.0,0.8319807894215517,GOAL_FT,1,,,
17222,2021-12-01 20:00:00,La_liga,2021/22,Real Madrid,Athletic Club,40,1,0,1,0.0,0.8773084962728426,GOAL_FT,0,,,
17224,2021-10-17 12:00:00,La_liga,2021/22,Rayo Vallecano,Elche,40,1,1,2,1.0,0.8104103964672538,GOAL_FT,1,,,
17226,2021-10-23 19:00:00,La_liga,2021/22,Athletic Club,Villarreal,40,1,1,2,1.0,0.8202876405868976,GOAL_FT,1,,,
17229,2021-10-24 12:00:00,La_liga,2021/22,Sevilla,Levante,40,3,1,4,1.0,0.8431429451526177,GOAL_FT,1,,,
17231,2021-10-23 14:15:00,La_liga,2021/22,Cadiz,Alaves,40,0,1,1,1.0,0.8461573768352927,GOAL_FT,1,,,
17232,2021-10-25 19:00:00,La_liga,2021/22,Getafe,Celta Vigo,40,0,0,0,1.0,0.8161502522174511,GOAL_FT,1,,,
17234,2021-10-24 14:15:00,La_liga,2021/22,Barcelona,Real Madrid,40,0,1,1,1.0,0.8203898496593336,GOAL_FT,1,,,
17235,2021-10-24 19:00:00,La_liga,2021/22,Atletico Madrid,Real Sociedad,40,0,1,1,1.0,0.8035436958403563,GOAL_FT,1,,,
17236,2021-10-27 17:00:00,La_liga,2021/22,Rayo Vallecano,Barcelona,40,1,0,1,0.0,0.8367543682383543,GOAL_FT,0,,,
17237,2021-10-27 19:30:00,La_liga,2021/22,Real Madrid,Osasuna,40,0,0,0,0.0,0.8140504983226915,GOAL_FT,0,,,
17238,2021-10-26 19:30:00,La_liga,2021/22,Villarreal,Cadiz,40,0,1,1,1.0,0.8059906962232534,GOAL_FT,1,,,
17239,2021-10-26 17:00:00,La_liga,2021/22,Alaves,Elche,40,0,0,0,1.0,0.8252184389356995,GOAL_FT,1,,,
17241,2021-10-27 18:00:00,La_liga,2021/22,Real Betis,Valencia,40,2,1,3,1.0,0.8723517337815716,GOAL_FT,1,,,
17242,2021-10-28 19:30:00,La_liga,2021/22,Levante,Atletico Madrid,40,1,1,2,1.0,0.8465759185702645,GOAL_FT,1,,,
17243,2021-10-26 19:00:00,La_liga,2021/22,Espanyol,Athletic Club,40,1,0,1,1.0,0.8600734390902519,GOAL_FT,1,,,
17244,2021-10-28 18:00:00,La_liga,2021/22,Granada,Getafe,40,0,1,1,1.0,0.8138077348822071,GOAL_FT,1,,,
17245,2021-10-27 17:00:00,La_liga,2021/22,Mallorca,Sevilla,40,1,0,1,1.0,0.8032549663300075,GOAL_FT,1,,,
17246,2021-10-30 12:00:00,La_liga,2021/22,Elche,Real Madrid,40,0,1,1,1.0,0.8363075761091193,GOAL_FT,1,,,
17249,2021-10-30 14:15:00,La_liga,2021/22,Sevilla,Osasuna,40,1,0,1,1.0,0.8548742310792848,GOAL_FT,1,,,
17251,2021-10-31 15:15:00,La_liga,2021/22,Atletico Madrid,Real Betis,40,1,0,1,1.0,0.8009333668682704,GOAL_FT,1,,,
17253,2021-10-31 17:30:00,La_liga,2021/22,Getafe,Espanyol,40,1,1,2,1.0,0.8152772748823021,GOAL_FT,1,,,
17254,2021-10-31 13:00:00,La_liga,2021/22,Cadiz,Mallorca,40,0,1,1,1.0,0.8351436858063676,GOAL_FT,1,,,
17255,2021-11-01 20:00:00,La_liga,2021/22,Levante,Granada,40,0,2,2,1.0,0.8593849215360676,GOAL_FT,1,,,
17259,2021-11-06 15:15:00,La_liga,2021/22,Celta Vigo,Barcelona,40,0,3,3,1.0,0.8661325384637096,GOAL_FT,1,,,
17260,2021-11-07 17:30:00,La_liga,2021/22,Mallorca,Elche,40,0,0,0,1.0,0.8044318269719758,GOAL_FT,1,,,
17261,2021-11-06 13:00:00,La_liga,2021/22,Espanyol,Granada,41,2,0,2,0.0,0.801777946829633,GOAL_FT,0,,,
17263,2021-11-06 20:00:00,La_liga,2021/22,Real Madrid,Rayo Vallecano,40,2,0,2,1.0,0.8515522341728748,GOAL_FT,1,,,
17264,2021-11-07 15:15:00,La_liga,2021/22,Valencia,Atletico Madrid,62,0,3,3,1.0,0.8000497805965514,GOAL_FT,1,,,
17267,2021-11-20 20:00:00,La_liga,2021/22,Barcelona,Espanyol,47,1,0,1,0.0,0.8037128394894119,GOAL_FT,0,,,
17268,2021-11-20 13:00:00,La_liga,2021/22,Celta Vigo,Villarreal,40,0,1,1,1.0,0.8229089738513659,GOAL_FT,1,,,
17269,2021-11-21 13:00:00,La_liga,2021/22,Getafe,Cadiz,40,1,0,1,1.0,0.8113845447513641,GOAL_FT,1,,,
17270,2021-11-21 15:15:00,La_liga,2021/22,Granada,Real Madrid,40,1,2,3,1.0,0.8275399767230033,GOAL_FT,1,,,
17273,2021-11-20 15:15:00,La_liga,2021/22,Sevilla,Alaves,40,1,1,2,1.0,0.8271469608729078,GOAL_FT,1,,,
17274,2021-11-22 20:00:00,La_liga,2021/22,Rayo Vallecano,Mallorca,40,2,0,2,1.0,0.8329975573740838,GOAL_FT,1,,,
17275,2021-11-21 17:30:00,La_liga,2021/22,Elche,Real Betis,40,0,3,3,0.0,0.8283006818144482,GOAL_FT,0,,,
17276,2021-11-27 13:00:00,La_liga,2021/22,Alaves,Celta Vigo,40,1,1,2,1.0,0.809717822617749,GOAL_FT,1,,,
17277,2021-11-26 20:00:00,La_liga,2021/22,Athletic Club,Granada,40,1,2,3,1.0,0.8313123041085263,GOAL_FT,1,,,
17278,2021-11-28 13:00:00,La_liga,2021/22,Real Betis,Levante,40,0,1,1,1.0,0.8245399610360626,GOAL_FT,1,,,
17280,2021-11-28 17:30:00,La_liga,2021/22,Cadiz,Atletico Madrid,40,0,0,0,1.0,0.8123906324822927,GOAL_FT,1,,,
17282,2021-11-29 20:00:00,La_liga,2021/22,Osasuna,Elche,40,1,1,2,0.0,0.8353508553406477,GOAL_FT,0,,,
17283,2021-11-28 20:00:00,La_liga,2021/22,Real Madrid,Sevilla,40,1,1,2,1.0,0.8460456205135641,GOAL_FT,1,,,
17285,2021-11-27 20:00:00,La_liga,2021/22,Villarreal,Barcelona,40,0,0,0,1.0,0.8183844740070084,GOAL_FT,1,,,
17294,2021-12-05 15:15:00,La_liga,2021/22,Elche,Cadiz,40,1,0,1,1.0,0.8097026842863965,GOAL_FT,1,,,
17295,2021-12-04 20:00:00,La_liga,2021/22,Real Sociedad,Real Madrid,46,0,1,1,1.0,0.8138291465343801,GOAL_FT,1,,,
17297,2021-12-11 20:00:00,La_liga,2021/22,Athletic Club,Sevilla,40,0,1,1,0.0,0.872749610166555,GOAL_FT,0,,,
17298,2021-12-12 17:30:00,La_liga,2021/22,Real Betis,Real Sociedad,40,1,0,1,1.0,0.8139176246625777,GOAL_FT,1,,,
17301,2021-12-11 13:00:00,La_liga,2021/22,Espanyol,Levante,40,1,2,3,1.0,0.8498229820941631,GOAL_FT,1,,,
17304,2021-12-11 17:30:00,La_liga,2021/22,Valencia,Elche,40,1,0,1,1.0,0.8097802584964302,GOAL_FT,1,,,
17305,2021-12-12 13:00:00,La_liga,2021/22,Villarreal,Rayo Vallecano,40,2,0,2,0.0,0.8537818296777145,GOAL_FT,0,,,
17516,2021-08-13 18:30:00,Bundesliga,2021/22,Borussia M.Gladbach,Bayern Munich,40,1,0,1,1.0,0.8297981603377462,GOAL_FT,1,,,
17517,2021-08-14 13:30:00,Bundesliga,2021/22,Arminia Bielefeld,Freiburg,40,0,0,0,0.0,0.8226765824834593,GOAL_FT,0,,,
17518,2021-08-14 13:30:00,Bundesliga,2021/22,Augsburg,Hoffenheim,40,0,1,1,1.0,0.8255620238188517,GOAL_FT,1,,,
17519,2021-08-14 13:30:00,Bundesliga,2021/22,VfB Stuttgart,Greuther Fuerth,40,2,0,2,1.0,0.8543249098206932,GOAL_FT,1,,,
17520,2021-08-14 13:30:00,Bundesliga,2021/22,Union Berlin,Bayer Leverkusen,40,1,1,2,0.0,0.8039348243104578,GOAL_FT,0,,,
17521,2021-08-14 13:30:00,Bundesliga,2021/22,Wolfsburg,Bochum,40,1,0,1,0.0,0.8331500887552047,GOAL_FT,0,,,
17522,2021-08-14 16:30:00,Bundesliga,2021/22,Borussia Dortmund,Eintracht Frankfurt,40,3,0,3,1.0,0.8479365032481804,GOAL_FT,1,,,
17523,2021-08-15 13:30:00,Bundesliga,2021/22,Mainz 05,RasenBallsport Leipzig,40,1,0,1,0.0,0.8060988402019998,GOAL_FT,0,,,
17524,2021-08-15 15:30:00,Bundesliga,2021/22,FC Cologne,Hertha Berlin,40,1,1,2,1.0,0.8353216548840651,GOAL_FT,1,,,
17525,2021-08-20 18:30:00,Bundesliga,2021/22,RasenBallsport Leipzig,VfB Stuttgart,40,1,0,1,1.0,0.8325981910037721,GOAL_FT,1,,,
17526,2021-08-21 13:30:00,Bundesliga,2021/22,Greuther Fuerth,Arminia Bielefeld,45,0,1,1,1.0,0.818796503458899,GOAL_FT,1,,,
17527,2021-08-21 13:30:00,Bundesliga,2021/22,Bochum,Mainz 05,41,1,0,1,1.0,0.8087699058694553,GOAL_FT,1,,,
17529,2021-08-21 13:30:00,Bundesliga,2021/22,Freiburg,Borussia Dortmund,40,1,0,1,1.0,0.8451321234003251,GOAL_FT,1,,,
17530,2021-08-21 13:30:00,Bundesliga,2021/22,Eintracht Frankfurt,Augsburg,40,0,0,0,0.0,0.8116176410651369,GOAL_FT,0,,,
17531,2021-08-21 16:30:00,Bundesliga,2021/22,Bayer Leverkusen,Borussia M.Gladbach,40,1,0,1,1.0,0.8272572590129418,GOAL_FT,1,,,
17532,2021-08-22 13:30:00,Bundesliga,2021/22,Hoffenheim,Union Berlin,40,2,1,3,1.0,0.8190367619128072,GOAL_FT,1,,,
17533,2021-08-22 15:30:00,Bundesliga,2021/22,Bayern Munich,FC Cologne,40,0,0,0,1.0,0.803365825344812,GOAL_FT,1,,,
17534,2021-08-27 18:30:00,Bundesliga,2021/22,Borussia Dortmund,Hoffenheim,40,0,0,0,1.0,0.8241518478454735,GOAL_FT,1,,,
17535,2021-08-28 13:30:00,Bundesliga,2021/22,FC Cologne,Bochum,40,0,0,0,1.0,0.8337506993869068,GOAL_FT,1,,,
17537,2021-08-28 13:30:00,Bundesliga,2021/22,Augsburg,Bayer Leverkusen,40,1,0,1,1.0,0.8462505566952859,GOAL_FT,1,,,
17538,2021-08-28 13:30:00,Bundesliga,2021/22,Mainz 05,Greuther Fuerth,40,2,0,2,1.0,0.8275321233429656,GOAL_FT,1,,,
17539,2021-08-28 13:30:00,Bundesliga,2021/22,VfB Stuttgart,Freiburg,40,0,3,3,1.0,0.8382801323263511,GOAL_FT,1,,,
17540,2021-08-28 16:30:00,Bundesliga,2021/22,Bayern Munich,Hertha Berlin,40,2,0,2,1.0,0.8551198829643224,GOAL_FT,1,,,
17541,2021-08-29 13:30:00,Bundesliga,2021/22,Union Berlin,Borussia M.Gladbach,40,2,0,2,1.0,0.8552894800085068,GOAL_FT,1,,,
17542,2021-08-29 15:30:00,Bundesliga,2021/22,Wolfsburg,RasenBallsport Leipzig,40,0,0,0,1.0,0.8172053243222712,GOAL_FT,1,,,
17545,2021-09-11 13:30:00,Bundesliga,2021/22,Freiburg,FC Cologne,40,0,1,1,1.0,0.8386657645297227,GOAL_FT,1,,,
17546,2021-09-11 13:30:00,Bundesliga,2021/22,Union Berlin,Augsburg,40,0,0,0,0.0,0.804943853090035,GOAL_FT,0,,,
17547,2021-09-11 13:30:00,Bundesliga,2021/22,Bayer Leverkusen,Borussia Dortmund,40,1,1,2,1.0,0.8251017283358383,GOAL_FT,1,,,
17548,2021-09-11 16:30:00,Bundesliga,2021/22,RasenBallsport Leipzig,Bayern Munich,40,0,1,1,1.0,0.8337199670743806,GOAL_FT,1,,,
17551,2021-09-12 17:30:00,Bundesliga,2021/22,Borussia M.Gladbach,Arminia Bielefeld,40,1,0,1,1.0,0.8386180220765145,GOAL_FT,1,,,
17552,2021-09-17 18:30:00,Bundesliga,2021/22,Hertha Berlin,Greuther Fuerth,40,0,0,0,1.0,0.8060418440329794,GOAL_FT,1,,,
17555,2021-09-18 13:30:00,Bundesliga,2021/22,Arminia Bielefeld,Hoffenheim,40,0,0,0,0.0,0.8391615712639964,GOAL_FT,0,,,
17556,2021-09-18 13:30:00,Bundesliga,2021/22,Bayern Munich,Bochum,40,3,0,3,1.0,0.8814613491772197,GOAL_FT,1,,,
17558,2021-09-19 13:30:00,Bundesliga,2021/22,VfB Stuttgart,Bayer Leverkusen,40,1,2,3,1.0,0.865432824834151,GOAL_FT,1,,,
17559,2021-09-19 15:30:00,Bundesliga,2021/22,Borussia Dortmund,Union Berlin,40,2,0,2,1.0,0.8002336274107709,GOAL_FT,1,,,
17561,2021-09-24 18:30:00,Bundesliga,2021/22,Greuther Fuerth,Bayern Munich,40,0,2,2,1.0,0.8068379618157149,GOAL_FT,1,,,
17562,2021-09-25 13:30:00,Bundesliga,2021/22,Union Berlin,Arminia Bielefeld,40,0,0,0,1.0,0.8204061594163761,GOAL_FT,1,,,
17563,2021-09-25 13:30:00,Bundesliga,2021/22,Bayer Leverkusen,Mainz 05,40,0,0,0,1.0,0.8144131006350258,GOAL_FT,1,,,
17565,2021-09-25 13:30:00,Bundesliga,2021/22,RasenBallsport Leipzig,Hertha Berlin,40,2,0,2,1.0,0.8366986955327939,GOAL_FT,1,,,
17566,2021-09-25 13:30:00,Bundesliga,2021/22,Hoffenheim,Wolfsburg,40,0,1,1,1.0,0.8190079194186264,GOAL_FT,1,,,
17567,2021-09-25 16:30:00,Bundesliga,2021/22,Borussia M.Gladbach,Borussia Dortmund,40,1,0,1,0.0,0.8290225552458346,GOAL_FT,0,,,
